Código Cliente,nome_cliente,transacoes,meses_ativos,produtos,volume_total,segmento_b2b,receita_liquida_total,lucro_reposicao_total,volume_medio,volume_std,ultima_compra,preco_liquido_ponderado,margem_pct_ponderada,frequencia_mensal,cv_volume,registros_totais,devolucoes,ajustes,inconsistencias,taxa_devolucao,taxa_ajuste,taxa_inconsistencia,recencia_dias,concentracao_familia,intensidade_desconto,frequencia_mensal_corrigida,cnpj_14,cnae_codigo,cnae_descricao,cnae_divisao,cnae_divisao_nome,estado_cliente,frete_por_m3
76904,A PAULA DA SILVA TRANSPORTES,1,1,1,0.2,TRANSPORTE DE PASSAG,2055.59,39.94,0.2,,2024-12-01,10277.95,0.019429944687413343,1.0,,1,0,0,0,0.0,0.0,0.0,632,1.0,0.5106521128737892,1.0,06216693000130,4921301,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",49,Transporte terrestre,Pernambuco,423.65
76920,FCB - TRANSPORTE LOGISTICA E SERVIC,228,38,22,71.08,TRANSPORTE DE CARGAS,763297.57,91100.61,0.3117543859649123,0.20622363129386168,2026-08-01,10738.570202588631,0.1193513690866329,6.0,0.6614939214265682,250,0,6,0,0.0,0.024,0.0,1,0.15742824985931345,0.3018552731583078,1.3793103448275863,01796430000124,4930203,Transporte rodoviário de produtos perigosos,49,Transporte terrestre,Brasília,0.39462577377602703
76925,TRANS NEW ABC TRANSPORTADORA LTDA,6,5,3,1.02,TRANSPORTE DE CARGAS,14070.57,3744.44,0.17,0.07348469228349534,2024-08-01,13794.676470588234,0.2661185723108588,1.2,0.43226289578526667,6,0,0,0,0.0,0.0,0.0,761,0.9803921568627451,0.10647870504877445,1.0,59358770000153,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,São Paulo,575.1764705882352
76950,AVINE COMERCIAL E AVICOLA DO NORDES,4,4,1,0.95,COMÉRCIO,11974.42,1903.33,0.2375,0.09500000000000001,2026-08-01,12604.652631578949,0.15894966102742344,1.0,0.4000000000000001,4,0,0,0,0.0,0.0,0.0,8,1.0,0.15038842126898225,1.0,41434556000173,4633802,Comércio atacadista de aves vivas e ovos,46,Comércio por atacado,Ceará,418.6105263157895
76980,VIACAO PENHA RIO LTDA,20,12,4,7.8,TRANSPORTE DE PASSAG,75140.78,7660.8,0.39,0.2074912807299318,2024-06-01,9633.433333333334,0.10195262812017655,1.6666666666666667,0.532028924948543,23,0,2,0,0.0,0.08695652173913043,0.0,827,0.7692307692307693,0.40908352606887516,1.6666666666666667,02592047000117,4921301,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",49,Transporte terrestre,Rio de Janeiro,438.2782051282052
77118,TRANSCAIPORA LTDA,26,5,13,5.92,OUTROS,138221.1,33653.83,0.2276923076923077,0.22178020997929804,2026-08-01,23348.158783783783,0.24347823885065306,5.2,0.9740347059901603,26,0,0,0,0.0,0.0,0.0,16,0.2668918918918919,0.10120951677473679,2.0,66196866000128,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Minas Gerais,611.2060810810812
77235,EDACOS TRANSPORTES COLETIVOS ESPECI,89,35,6,38.1,TRANSPORTE DE PASSAG,545729.05,131044.17,0.4280898876404495,0.38296355275337524,2026-08-01,14323.597112860893,0.24012679918725233,2.5428571428571427,0.8945867767729762,89,0,0,0,0.0,0.0,0.0,19,0.8083989501312335,0.09522350117131026,1.04,84499383000184,4921301,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",49,Transporte terrestre,Amazonas,270.50498687664043
77269,EXPRESSO SERRANO LTDA,2,1,2,1.2,TRANSPORTE DE CARGAS,11599.66,1606.16,0.6,0.565685424949238,2024-07-01,9666.383333333333,0.13846612745545991,2.0,0.9428090415820634,2,0,0,0,0.0,0.0,0.0,775,0.8333333333333334,0.19387142857142856,1.0,28434280000327,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Espírito Santo,491.26666666666665
77301,CAL TREVO INDUSTRIAL LTDA,266,41,36,77.34,CONSTRUÇÃO E CIMENTO,1156364.53,267700.17,0.29075187969924815,0.32176077850067275,2026-08-01,14951.700672355832,0.23150154043552337,6.487804878048781,1.106650725125148,266,0,0,0,0.0,0.0,0.0,1,0.5094388414791828,0.11832219406036518,1.1666666666666667,07694266000120,2392300,Fabricação de cal e gesso,23,Produtos de minerais não-metálicos,Sergipe,977.4222911817945
77767,ACERT - INDUSTRIA DE ACABAMENTOS CE,8,2,7,2.27,CONSTRUÇÃO E CIMENTO,28407.97,4200.41,0.28375,0.22525778882997904,2023-08-01,12514.52422907489,0.1478602659746543,4.0,0.7938600487400143,8,0,0,0,0.0,0.0,0.0,1135,0.2643171806167401,0.4681245742117524,4.0,07209470000109,2342702,"Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos",23,Produtos de minerais não-metálicos,Ceará,465.7092511013215
77774,ABC ARTEFATOS DE BORRACHA COELHO LT,9,6,4,3.41,OUTRAS INDÚSTRIAS,34963.44,5482.78,0.3788888888888889,0.23034997527916326,2024-09-01,10253.208211143696,0.15681466125758792,1.5,0.6079618115872344,9,0,0,0,0.0,0.0,0.0,730,0.8856304985337243,0.20521181165760657,1.1666666666666667,18422469000184,2219600,Fabricação de artefatos de borracha não especificados anteriormente,22,Borracha e material plástico,Minas Gerais,796.1114369501465
77776,UNIBASE CONSTRUCAO E PAVIMENTACAO L,1,1,1,0.2,CONSTRUÇÃO E CIMENTO,2173.39,382.07,0.2,,2023-05-01,10866.949999999999,0.17579449615577508,1.0,,3,0,2,0,0.0,0.6666666666666666,0.0,41,1.0,0.43622437624759036,1.25,03802403000142,4313400,Obras de terraplenagem,43,Serviços especializados para construção,Minas Gerais,491.9
77817,ELDORADO MINERACAO LTDA,55,23,12,13.07,MINERAÇÃO,185080.3,55147.5,0.23763636363636365,0.1185243159356487,2026-08-01,14160.696250956387,0.2979652615648451,2.391304347826087,0.49876337998934034,55,0,0,0,0.0,0.0,0.0,29,0.3978576893649579,0.13180773651499164,2.4545454545454546,94100328000123,0810099,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,08,Extração de minerais não-metálicos,Rio Grande do Sul,438.5126243305279
77915,CERAMICA TORRES LTDA,74,21,23,7.5200000000000005,CONSTRUÇÃO E CIMENTO,101408.84,20679.15,0.10162162162162162,0.07409780702256646,2026-07-01,13485.218085106382,0.20391861301243563,3.5238095238095237,0.7291539520837658,74,0,0,0,0.0,0.0,0.0,8,0.2925531914893617,0.1687941071785808,1.1111111111111112,05328117000112,2342702,"Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos",23,Produtos de minerais não-metálicos,Ceará,605.9561170212766
77963,CONSTRUTORA ESCUDO INDUSTRIA E COME,17,10,6,2.23,CONSTRUÇÃO E CIMENTO,33562.86,4808.04,0.13117647058823528,0.09809958925380222,2025-11-01,15050.609865470853,0.14325477626161776,1.7,0.7478444023832457,17,0,0,0,0.0,0.0,0.0,8,0.4932735426008969,0.2728358020837333,1.3636363636363635,06249791000174,4120400,Construção de edifícios,41,Construção de edifícios,Maranhão,326.3139013452915
78152,A T M REFRIGERACAO INDUSTRIAL LTDA,33,17,10,28.88,OUTRAS INDÚSTRIAS,356310.66,83994.3,0.8751515151515151,0.9345992497192352,2024-06-01,12337.626731301938,0.23573333450085385,1.9411764705882353,1.0679285055656083,34,0,0,0,0.0,0.0,0.0,0,0.9778393351800555,0.35200210333707793,2.0625,04241322000183,3314707,Manutenção e reparação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial,33,"Manutenção, reparação e instalação de máquinas",Ceará,363.2763157894737
78182,FRANCISCO XAVIER DE HOLANDA NETO,1,1,1,0.3,PESSOA FÍSICA,3388.97,562.32,0.3,,2024-06-01,11296.566666666666,0.16592652044721554,1.0,,1,0,0,0,0.0,0.0,0.0,804,1.0,0.18140102827763496,1.0,00002138881490,,,,,Ceará,573.6333333333333
78209,AGR - AGRO RIO TRANSPORTES E COMERC,140,28,25,22.27,TRANSPORTE DE CARGAS,313789.01,49844.47,0.15907142857142856,0.13964444278531887,2026-08-01,14090.211495285137,0.15884708645468495,5.0,0.8778725635359068,141,1,0,0,0.0070921985815602835,0.0,0.0,34,0.2586439155814998,0.19311804245185582,3.142857142857143,03799500000123,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,São Paulo,533.5693758419399
78315,VIALOC TRANSPORTE DE PASSAGEIROS LT,24,12,4,9.0,TRANSPORTE DE PASSAG,123157.54,17333.43,0.375,0.2591793067424139,2026-05-01,13684.17111111111,0.1407419310259039,2.0,0.6911448179797705,24,0,0,0,0.0,0.0,0.0,128,0.7333333333333334,0.16815143895453027,1.75,06297912000153,4921301,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",49,Transporte terrestre,Pará,293.9177777777778
78321,B.J.TRANSPORTES DE ITATIBA LTDA,42,12,12,8.56,TRANSPORTE DE CARGAS,91356.86,17240.09,0.20380952380952383,0.3614871207161745,2025-09-01,10672.530373831774,0.18871149905984072,3.5,1.773651760523286,42,0,0,0,0.0,0.0,0.0,349,0.8177570093457943,0.24638557317470705,1.4,60077336000184,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,São Paulo,555.053738317757
78350,AUTO NOSSA SENHORA APARECIDA LTDA,81,36,24,50.96,TRANSPORTE DE PASSAG,575253.15,72405.09,0.6291358024691358,1.0014941307003051,2026-08-01,11288.327119309262,0.12586648156555075,2.25,1.5918568403988367,83,1,0,0,0.012048192771084338,0.0,0.0,5,0.6854395604395604,0.3354711811646255,1.7407407407407407,17698002000280,4921301,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",49,Transporte terrestre,Minas Gerais,511.4340659340659
78373,TRANSWINTER TRANSPORTE E LOGISTICA,28,25,4,8.6,TRANSPORTE DE CARGAS,104314.95999999999,17281.6,0.3071428571428571,0.15155630032866388,2026-06-01,12129.646511627907,0.16566751307770236,1.12,0.49343911734913826,29,0,1,0,0.0,0.034482758620689655,0.0,76,0.9720930232558141,0.24293634385865745,1.0555555555555556,52105491000210,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Pernambuco,390.06860465116284
78427,STARGESSO INDUSTRIAL LTDA,37,13,9,2.2,OUTRAS INDÚSTRIAS,32560.55,8271.86,0.05945945945945946,0.0404108034197915,2026-08-01,14800.249999999998,0.25404546299125785,2.8461538461538463,0.679636239332857,37,0,0,0,0.0,0.0,0.0,23,0.37272727272727274,0.08241639038903918,1.0,07179823000175,2330399,"Fabricação de outros artefatos e produtos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",23,Produtos de minerais não-metálicos,Ceará,410.2272727272727
78442,AMAFIBRA - FIBRAS E SUBSTRATOS AGRI,19,17,6,4.6,OUTRAS INDÚSTRIAS,67516.12,8336.21,0.2421052631578947,0.16012422078458757,2026-07-01,14677.417391304349,0.12346992096109788,1.1176470588235294,0.6613826510667749,19,0,0,0,0.0,0.0,0.0,5,0.6521739130434783,0.19738523779230904,1.1428571428571428,03548281000100,2013401,Fabricação de adubos e fertilizantes organo-minerais,20,Fabricação de produtos químicos,Pará,320.3913043478261
78453,TRAVAGIN & TRAVAGIN LTDA,51,23,12,25.94,COMÉRCIO,273719.26,46813.68,0.5086274509803922,0.38158626604134027,2026-07-01,10552.01464919044,0.17102808183830395,2.217391304347826,0.750227431307184,53,0,1,0,0.0,0.018867924528301886,0.0,8,0.7197378565921357,0.20155892916773638,1.5,56679863000191,4647801,Comércio atacadista de artigos de escritório e de papelaria,46,Comércio por atacado,São Paulo,628.42367000771
78473,VIX LOGISTICA S/A,11,10,5,1.6600000000000001,TRANSPORTE DE PASSAG,21503.72,2468.15,0.1509090909090909,0.08407788596944449,2026-07-01,12954.048192771084,0.11477781518732573,1.1,0.5571426178698129,11,0,0,0,0.0,0.0,0.0,91,0.4819277108433735,0.23876730088724665,1.0,32681371000920,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Espírito Santo,453.0421686746987
78572,PEDREIRA CARRASCOZA LTDA,91,33,12,32.17,MINERAÇÃO,448408.6,128653.39,0.3535164835164835,0.20554195909229084,2026-08-01,13938.719303699098,0.2869110672721264,2.757575757575758,0.5814211463288301,91,0,0,0,0.0,0.0,0.0,37,0.3294995337270749,0.10064997314950758,1.4583333333333333,49217268000179,0810009,Extração de basalto e beneficiamento associado,08,Extração de minerais não-metálicos,São Paulo,307.7590923220392
78585,TRANSPORTES COLETIVOS GRANDE LONDRI,209,44,14,109.31,TRANSPORTE DE PASSAG,1335382.17,103479.19,0.5230143540669857,0.7928799773274744,2026-08-01,12216.468484127709,0.07749031874523232,4.75,1.5159812941308402,212,2,0,0,0.009433962264150943,0.0,0.0,23,0.34013356509011067,0.3237412189931143,1.8,77557635000119,4921301,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",49,Transporte terrestre,Paraná,591.6503522093129
78616,JOSE AUGUSTO VIEIRA,69,20,20,18.67,AGRONEGOCIO,242343.41,38599.91,0.27057971014492754,0.26337673787344223,2026-08-01,12980.364756293518,0.1592777373232472,3.45,0.9733794811605524,88,15,1,0,0.17045454545454544,0.011363636363636364,0.0,19,0.24209962506695235,0.23910326338662277,4.9,00004507290520,,,,,Maranhão,622.001071237279
78641,JOSE AUGUSTO VIEIRA,18,10,5,2.34,AGRONEGOCIO,32127.27,4645.76,0.13,0.04419209404939518,2026-06-01,13729.602564102564,0.1446048792816819,1.8,0.3399391849953475,18,0,0,0,0.0,0.0,0.0,100,0.4786324786324787,0.32803574061941704,1.8,00004507290520,,,,,Maranhão,893.0854700854702
78642,JOSE AUGUSTO VIEIRA,64,27,12,24.89,AGRONEGOCIO,305913.23,53971.11,0.38890625,0.29014018061061775,2026-08-01,12290.607874648453,0.17642620425406252,2.3703703703703702,0.7460414447199492,69,1,0,0,0.014492753623188406,0.0,0.0,39,0.37284049819204496,0.2774975489638741,2.3703703703703702,00004507290520,,,,,Maranhão,531.6307754118119
78786,TERMINAL SERRA AZUL LTDA,37,30,7,22.89,MINERAÇÃO,323299.35,34813.48,0.6186486486486487,0.3659550834776355,2026-08-01,14124.043250327653,0.10768187439906701,1.2333333333333334,0.5915394534151382,37,0,0,0,0.0,0.0,0.0,29,0.44080384447356924,0.33968677124793084,1.1764705882352942,07824760000162,5250804,Organização logística do transporte de carga,52,Armazenamento e atividades auxiliares dos transportes,Minas Gerais,548.1590214067278
78803,ONIX GERACAO DE ENERGIA SA.,5,5,2,1.82,TÉRMICA,25956.420000000002,4586.04,0.364,0.32323366161339073,2025-07-01,14261.76923076923,0.17668230056379114,1.0,0.8880045648719526,5,0,0,0,0.0,0.0,0.0,434,0.989010989010989,0.2597059571509108,1.0,06315183000200,3511501,Geração de energia elétrica,35,"Eletricidade, gás e outras utilidades",Mato Grosso do Sul,636.5879120879121
78896,CONCORDIA TRANSPORTES RODOVIARIOS L,124,37,10,25.32,TRANSPORTE DE CARGAS,297266.82,35592.23,0.20419354838709677,0.21852832516890738,2026-05-01,11740.395734597156,0.11973159332077493,3.3513513513513513,1.0702019084101309,125,1,0,0,0.008,0.0,0.0,103,0.6899684044233807,0.23476925142460942,1.8888888888888888,14755524000105,4930203,Transporte rodoviário de produtos perigosos,49,Transporte terrestre,Bahia,1255.3175355450237
78900,WEG EQUIPAMENTOS ELETRICOS S/A,21,21,1,12.799999999999999,OUTRAS INDÚSTRIAS,163129.57,47729.8,0.6095238095238095,0.38717536324611607,2026-04-01,12744.497656250001,0.29258827813988597,1.0,0.6352095803256592,29,0,0,0,0.0,0.0,0.0,0,1.0,0.10333896264453728,1.631578947368421,07175725001484,2710402,"Fabricação de transformadores, indutores, conversores, sincronizadores e semelhantes, peças e acessórios",27,"Máquinas, aparelhos e materiais elétricos",Santa Catarina,533.621875
78973,JOSE AUGUSTO VIEIRA,3,1,3,0.23,OUTROS,3360.11,610.21,0.07666666666666667,0.02081665999466133,2026-04-01,14609.173913043478,0.1816041736728857,3.0,0.2715216521042782,3,0,0,0,0.0,0.0,0.0,161,0.43478260869565216,0.1376423246092897,3.0,00004507290520,,,,,Maranhão,671.8695652173913
79005,JOSE AUGUSTO VIEIRA,7,3,5,12.0,OUTROS,141136.12,19521.08,1.7142857142857142,0.8629958891917764,2026-03-01,11761.343333333332,0.1383138490699617,2.3333333333333335,0.5034142686952029,8,0,0,0,0.0,0.0,0.0,192,0.5333333333333333,0.23087844377935055,2.3333333333333335,00004507290520,,,,,Maranhão,410.3658333333333
79031,PRODUMAR - EXPORTADORA DE PRODUTOS,49,27,4,14.700000000000001,AGRONEGOCIO,192888.49,49273.38,0.30000000000000004,0.13844373104863456,2026-05-01,13121.665986394557,0.25545007895494437,1.8148148148148149,0.46147910349544846,49,0,0,0,0.0,0.0,0.0,113,0.4557823129251701,0.1564463456635397,1.2,08432692000159,0311601,Pesca de peixes em água salgada,03,Pesca e aquicultura,Rio Grande do Norte,757.5163265306122
79073,TELHAS MAFRENSE LTDA,5,3,3,1.96,CONSTRUÇÃO E CIMENTO,27551.42,7098.09,0.392,0.2903790626061046,2026-03-01,14056.84693877551,0.25763064117929313,1.6666666666666667,0.7407629148114913,5,0,0,0,0.0,0.0,0.0,163,1.0,0.27849940185579664,2.0,01991046000182,2342702,"Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos",23,Produtos de minerais não-metálicos,Piauí,0.0
79076,TELHAMAR LTDA,12,9,4,2.66,CONSTRUÇÃO E CIMENTO,39161.869999999995,12243.880000000001,0.22166666666666668,0.29275597450105195,2026-01-01,14722.50751879699,0.3126479915284945,1.3333333333333333,1.320703644365648,12,0,0,0,0.0,0.0,0.0,224,1.0,0.22006736444257452,1.125,05634414000196,2342702,"Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos",23,Produtos de minerais não-metálicos,Piauí,0.0
79104,TRANSPORTADORA CORDEIRO DE CAJATI L,10,4,6,0.88,TRANSPORTE DE CARGAS,13489.11,4165.5599999999995,0.088,0.08753412033157255,2023-11-01,15328.534090909092,0.3088091060121831,2.5,0.9947059128587791,10,0,0,0,0.0,0.0,0.0,1043,0.8409090909090909,0.1660009412012204,2.5,00305721000100,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,São Paulo,364.0113636363637
79141,EMPRESA GERENCIAL DE PROJETOS NAVAI,37,22,17,13.65,GOVERNO,151671.53,33463.63,0.3689189189189189,0.34232687257603317,2026-08-01,11111.4673992674,0.22063224390233288,1.6818181818181819,0.9279189952610423,41,1,3,0,0.024390243902439025,0.07317073170731707,0.0,0,0.4703296703296703,0.27302863815509576,1.2222222222222223,27816487000301,8411600,Administração pública em geral,84,Administração pública,Rio de Janeiro,203.74358974358972
79206,MICHEL TRANSPORTES ALTINOPOLIS LTDA,53,22,6,6.59,TRANSPORTE DE CARGAS,126738.92,28654.73,0.12433962264150943,0.08245067135898393,2025-02-01,19232.00606980273,0.22609258466144416,2.409090909090909,0.6631085860434216,53,0,0,0,0.0,0.0,0.0,559,0.511380880121396,0.16415359189432496,2.4444444444444446,63903025000115,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,São Paulo,313.17602427921094
79282,ALSCO TOALHEIRO BRASIL LTDA.,17,11,7,1.81,SERVIÇOS,20801.829999999998,3455.67,0.10647058823529412,0.09116888013945523,2026-03-01,11492.723756906076,0.1661233651077814,1.5454545454545454,0.8562822996523419,18,0,0,0,0.0,0.0,0.0,177,0.8839779005524863,0.16809908917603722,1.2727272727272727,33325184002758,9601703,Toalheiros,96,Outros serviços pessoais,São Paulo,591.988950276243
79314,CETRIC CENTRAL DE TRATAMENTO DE RES,41,15,16,18.67,SERVIÇOS,235135.01,46063.18,0.4553658536585366,0.3102748584801515,2025-09-01,12594.269416175683,0.19590098471512174,2.7333333333333334,0.6813748900742481,41,0,0,0,0.0,0.0,0.0,349,0.7873594001071237,0.23325002869130546,1.5714285714285714,04647090000168,3811400,Coleta de resíduos não-perigosos,38,Coleta e tratamento de resíduos,Santa Catarina,527.9491162292447
79342,CONSTROESTE CONSTRUTORA E PARTICIPA,207,41,43,100.91,CONSTRUÇÃO E CIMENTO,1031834.04,64738.74,0.487487922705314,0.850373115481106,2026-07-01,10225.290258646319,0.06274142690621061,5.048780487804878,1.7443983242948067,210,1,2,0,0.004761904761904762,0.009523809523809525,0.0,15,0.33098800911703496,0.40059626629154405,2.0357142857142856,06291846001429,4299599,Outras obras de engenharia civil não especificadas anteriormente,42,Obras de infraestrutura,São Paulo,505.74700227925877
