Código Cliente,nome_cliente,cnae_descricao,estado_cliente,cluster,familia_principal,frequencia_mensal,nivel_frequencia,margem_pct_ponderada,nivel_margem,frete_por_m3,receita_liquida_total
1614159,COMIL COVER SAND INDUSTRIA E COMERC,Fabricação de outros produtos de minerais não-metálicos não especificados anteriormente,São Paulo,0,TOP TURBO,1.0,Ocasionais,0.1661923874609751,Média,624.745,36335.84
1613753,CONSTRUTORA SANCHES TRIPOLONI LTDA,Construção de rodovias e ferrovias,Roraima,0,GRANS TAC 4,1.0,Ocasionais,0.1343749883355044,Média,749.8,2679.07
1613733,NOTARO ALIMENTOS LTDA,Abate de aves,Pernambuco,0,COMPSOR RF,1.4166666666666667,Ocasionais,0.2209335213114887,Alta,914.7826086956521,78562.32
1613726,JOAO MAX P SILVEIRA TRANSPORTES,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Minas Gerais,0,TOP TURBO,1.0,Ocasionais,0.1659794736553571,Média,269.43548387096774,13863.16
1613468,TANAGRO SA,Extração de madeira em florestas plantadas,Rio Grande do Sul,0,TOP TURBO,3.0,Regulares,0.1211393552151576,Baixa,621.4374999999999,29717.51
1660363,CONSORCIO SOLAR BELMONTE,Construção de edifícios,Pernambuco,0,HYDRA XP,1.0,Ocasionais,0.2037398896831482,Alta,0.0,404.29
1659708,BRITAPLAN MINERACAO LTDA,Fabricação de outros produtos de minerais não-metálicos não especificados anteriormente,Piauí,0,UTILE,1.263157894736842,Ocasionais,0.1457191395965839,Média,0.0,64825.87
1658944,PORTAL DO OESTE AGRICOLA LTDA,"Comércio atacadista de frutas, verduras, raízes, tubérculos, hortaliças e legumes frescos",Tocantins,0,TOP TURBO,1.0,Ocasionais,0.158070631544572,Média,635.6367346938774,33010.18
1657809,CONSORCIO INTERMUNICIPAL MAMPITUBA,Administração pública em geral,Santa Catarina,0,GEAR,1.0,Ocasionais,0.1129889991871028,Baixa,511.36538461538464,13482.64
1657792,BAU MINERACAO S/A,Extração de basalto e beneficiamento associado,Maranhão,0,CALCIUM GR,1.0,Ocasionais,0.2157264257192587,Alta,290.3,5371.85
1657788,F L TRANSPORTES E SERVICOS LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal.",Minas Gerais,0,TOP TURBO,1.0,Ocasionais,0.156540588180508,Média,933.7414829659318,60771.14
1657776,RIZZA TRANSPORTES LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Minas Gerais,0,AUTOLITH,1.0,Ocasionais,0.0832838094192935,Baixa,596.8260869565217,22598.51
1657653,R&D MINERACAO E CONSTRUCAO LTDA,Obras de terraplenagem,Minas Gerais,0,GRANS TAC 4,2.1666666666666665,Regulares,0.0876506934233152,Baixa,266.416,23761.82
1613467,TANAGRO SA,Extração de madeira em florestas plantadas,Rio Grande do Sul,0,HYDRA HV,2.0,Regulares,0.1215706933581877,Baixa,829.8249999999999,9870.8
1613361,DASS NORDESTE CALCADOS E ARTIGOS ES,Fabricação de calçados de material sintético,Bahia,0,HYDRA XP,2.0,Regulares,0.2486165040388963,Alta,919.05,4166.98
1623129,VIACAO MINAS GERAIS LTDA,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional",Minas Gerais,0,TOP TURBO PRO,1.0,Ocasionais,0.1471738065515225,Média,613.625,3164.15
1623050,LOCAMIX LTDA,Serviços especializados para construção não especificados anteriormente,Minas Gerais,0,HYDRA XP,1.2,Ocasionais,0.1204062491545243,Baixa,557.828125,13306.12
1622458,NEXUS MANGANES S.A.,Extração de minério de manganês,Minas Gerais,0,TOP TURBO,1.625,Regulares,0.2125826682881074,Alta,568.7724609375,134769.03
1622453,NEXUS MANGANES S.A.,Produção de ferroligas,Minas Gerais,0,HYDRA XP,1.5,Ocasionais,0.2125297403658123,Alta,648.8972684085511,199900.87
1621540,VIACAO MARLIM LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual",Rondônia,0,TOP TURBO PRO,1.6666666666666667,Regulares,0.1818152300205583,Alta,904.4173913043477,34185.64
1617743,L.T.M. INDUSTRIA LTDA,"Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada",Minas Gerais,0,HYDRA XP,1.5,Ocasionais,0.1472848726706299,Média,689.4190476190475,22392.32
1617570,MAE RAINHA URBANISMO LTDA,Loteamento de imóveis próprios,Ceará,0,TOP TURBO PRO,2.5,Regulares,0.1565389439460328,Média,472.8363431151242,127876.23
1617557,TRANSPORTE RODOVIARIO TUIU LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,0,TOP TURBO,1.0,Ocasionais,0.1847673313960516,Alta,595.8461538461538,10010.59
1617555,PETROJOIA COMBUSTIVEIS LTDA,Comércio atacadista de combustíveis realizado por transportador retalhista (T.R.R.),Minas Gerais,0,TOP TURBO,1.0,Ocasionais,0.0921042286110393,Baixa,969.3025,49856.56
1616727,MAIS MINERACAO LTDA,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,Minas Gerais,0,GEAR,1.5,Ocasionais,0.1703178488817604,Média,1207.1408450704225,168189.36
1616553,PORA SISTEMA DE REMOCOES LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Espírito Santo,0,GRANS TAC 3,1.0,Ocasionais,0.3175491561845078,Alta,583.175,4895.62
1616453,UNIMETAIS INDUSTRIA E TRANSFORMACAO,Fabricação de estruturas metálicas,Rio Grande do Norte,0,HYDRA XP,1.0,Ocasionais,0.0630777919604004,Baixa,767.7589285714287,30295.29
1616085,CIPLAN CIMENTO PLANALTO SA,Preparação de massa de concreto e argamassa para construção,Goiás,0,HYDRA,1.2,Ocasionais,0.1684591313150007,Média,676.0804123711339,52951.3
1615723,CONCRETO BRITAKI LTDA,Preparação de massa de concreto e argamassa para construção,Bahia,0,CHASSIS,1.0,Ocasionais,0.1976819724591844,Alta,1191.0,5618.57
1615721,GTM ENGENHARIA LTDA,Serviços de engenharia,Ceará,0,UTILE,1.0,Ocasionais,0.1317244209250875,Média,0.0,10332.86
1615633,FABRITECH INDUSTRIA E COMERCIO DE C,Fabricação de equipamentos e acessórios para segurança pessoal e profissional,São Paulo,0,HYDRA XP,1.0,Ocasionais,0.1713732215932385,Média,600.4749999999999,15707.88
1654904,"TONIOLO, BUSNELLO S/A - TUNEIS, TER",Serviços de preparação do terreno não especificados anteriormente,Bahia,0,UTILE,1.5,Ocasionais,0.156118017073536,Média,1078.3817204301074,27041.85
1654898,"TONIOLO, BUSNELLO S/A - TUNEIS, TER",Construção de obras de arte especiais,Minas Gerais,0,HYDRA XP,2.0,Regulares,0.0816968777922154,Baixa,497.60784313725486,21286.86
1626511,TRANSPORTES E LOGISTICA SAO LUIS LT,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Maranhão,0,TRM 5,1.0,Ocasionais,0.1073672374887947,Baixa,684.6285714285715,10352.32
1626506,BELUQUI LOCACOES LTDA,Obras de terraplenagem,São Paulo,0,TOP TURBO,1.0,Ocasionais,0.2035411197179993,Alta,369.50627615062757,28799.93
1626493,EMPA S/A SERVICOS DE ENGENHARIA,Construção de obras de arte especiais,Bahia,0,TOP TURBO,1.0,Ocasionais,0.1141203562185404,Baixa,854.8999999999999,4907.1
1625357,VS CASSANO LOGISTICA LTDA.,Transporte rodoviário de produtos perigosos,São Paulo,0,TOP TURBO,1.0,Ocasionais,0.2402674648576618,Alta,486.62499999999994,5455.67
1624972,CARBOLOG  LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,0,TOP TURBO PRO,2.2857142857142856,Regulares,0.1267586289670574,Baixa,354.30594059405945,114312.06
1624615,EXPRESSO PRESIDENTE GETULIO LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Santa Catarina,0,TOP TURBO,1.5,Ocasionais,0.1230743285354998,Baixa,565.287037037037,12274.29
1624020,RIO DO COBRE ENERGIA LTDA,Geração de energia elétrica,Paraná,0,GL 5,3.0,Regulares,0.154329808516719,Média,449.34999999999997,6998.0
1624012,A. B. OPERADORA DE TERMINAIS LTDA,Terminais rodoviários e ferroviários,São Paulo,0,LITH EP,1.0,Ocasionais,0.1076796098077221,Baixa,336.2608695652174,3477.26
1623859,CRISTINA EXTRACAO E COMERCIO DE ARE,"Extração de areia, cascalho ou pedregulho e beneficiamento associado",São Paulo,0,GL 5 LS,2.0,Regulares,0.1035562408540478,Baixa,416.88636363636357,5091.05
1623841,THOR GRANITOS E MARMORES LTDA,"Aparelhamento de placas e execução de trabalhos em mármore, granito, ardósia e outras pedras",Rio Grande do Norte,0,HYDRA XP,1.0,Ocasionais,0.2801552403611619,Alta,781.1025641025641,6006.17
1623825,INACE IATES LTDA,Construção de embarcações para esporte e lazer,Ceará,0,HYDRA XP,2.0,Regulares,0.2578492944220955,Alta,324.65625,4571.43
1623500,AES BRASIL OPERACOES S.A.,Geração de energia elétrica,São Paulo,0,TURBINA X,1.0,Ocasionais,0.204151920369998,Alta,251.47115384615387,119352.0
1623480,TERRAPLANAGEM OURO VERDE LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal.",Minas Gerais,0,HYDRA,1.1428571428571428,Ocasionais,0.1804983069143627,Alta,314.53422370617693,76277.89
1623136,SAFRA LOGISTICA LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Goiás,0,TOP TURBO PRO,1.3333333333333333,Ocasionais,0.1533011401024543,Média,749.6764705882352,50727.02
1626672,VDA LOGISTICA LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,0,TOP TURBO,1.6923076923076923,Regulares,0.1227016010446118,Baixa,330.23983050847454,146687.98
1626666,BR MARINAS ITACURUCA LTDA.,Outras atividades de recreação e lazer não especificadas anteriormente,Rio de Janeiro,0,TOP TURBO,1.0,Ocasionais,0.1514339043115412,Média,299.47400000000005,57079.82
1626585,MB DISTRIBUICAO DE PECAS E SERVICOS,Comércio atacadista de Máquinas e equipamentos para uso industrial; partes e peças,Goiás,0,GEAR,1.0,Ocasionais,0.1297730407298729,Baixa,164.2166666666667,17850.78
1626556,GEOVANNA THAIS DE OLIVEIRA CARVALHO,,Piauí,0,TOP TURBO,1.0,Ocasionais,0.0533132188008748,Baixa,0.0,3433.67
1626549,TRANSWOLFF TRANSPORTES E TURISMO LT,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",São Paulo,0,TOP TURBO,1.3333333333333333,Ocasionais,0.0600714014990658,Baixa,614.984,99020.33
1626538,CONCRETO BRASILIA REPRESENTACAO DE,"Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens",Brasília,0,HYDRA XP,1.1666666666666667,Ocasionais,0.2764584476195709,Alta,260.9,21473.86
1657247,CONSORCIO RECIFE AMBIENTAL,Coleta de resíduos não-perigosos,Pernambuco,0,GL 5,1.2,Ocasionais,0.0951709283815148,Baixa,535.1389521640092,56837.84
1657245,TRANSWOOD TRANSPORTE E LOGISTICA LT,Serrarias com desdobramento de madeira em bruto,Amapá,0,TOP TURBO,2.25,Regulares,0.0930249285776231,Baixa,634.3364779874214,43932.31
1657046,NEW IRRIGACAO LTDA,Comércio varejista de outros produtos não especificados anteriormente,São Paulo,0,GEAR,1.1,Ocasionais,0.161730930986555,Média,549.4393939393939,57874.52
1657040,VIX LOGISTICA S/A,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Bahia,0,UNITRACTOR,1.5714285714285714,Regulares,0.0891866201229826,Baixa,955.1363978899774,158970.37
1657027,MINERACAO ALVORADA LTDA,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,Piauí,0,CHASSIS,1.25,Ocasionais,0.2270896050890367,Alta,0.0,20093.39
1656770,EXE MINERAL - ENG. E MINERACAO LTDA,Outras obras de engenharia civil não especificadas anteriormente,Minas Gerais,0,TOP TURBO,1.0,Ocasionais,0.105677906784704,Baixa,0.0,3814.61
1655069,AGROINDUSTRIA BOTAO DE SOLA EIRELI,Cultivo de soja,Piauí,0,TOP TURBO,2.0,Regulares,0.1264914938604087,Baixa,1380.294117647059,4838.27
1654931,NATAL TUG APOIO PORTUARIO LTDA,Navegação de apoio portuário,Rio Grande do Norte,0,TOP TURBO,1.3333333333333333,Ocasionais,0.1869782896105725,Alta,319.93548387096774,61902.16
1654911,"TONIOLO, BUSNELLO S/A - TUNEIS, TER",Construção de obras de arte especiais,Pará,0,HYDRA XP,1.2,Ocasionais,0.1281590907229833,Baixa,751.727634194831,122119.0
1654905,BRAVO ARMAZENS GERAIS LTDA,Armazéns gerais - emissão de warrant,São Paulo,0,HYDRA,1.0,Ocasionais,0.1935040659020178,Alta,573.7699115044247,26711.17
1629662,INDUSTRIA COMERCIO DE ALIMENTOS C&E,Fabricação de gelo comum,Ceará,0,COMPSOR RF,1.0,Ocasionais,0.2558359486346105,Alta,376.3585858585859,25216.98
1629234,MAQTERRA TRANSPORTES E TERRAPLENAGE,Construção de rodovias e ferrovias,São Paulo,0,TOP TURBO,1.5714285714285714,Regulares,0.3163853964686407,Alta,428.6461538461538,36946.68
1629221,BRAZUL TRANSPORTE DE VEICULOS LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,0,HYDRA XP,1.0,Ocasionais,0.1115868039237146,Baixa,283.575,4659.87
1629050,NORTES TRANSPORTE COMERCIO E SERVIC,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Rio de Janeiro,0,ESSENCIAL,2.0,Regulares,0.110868573662605,Baixa,0.0,14119.24
1629049,"VAMOS LOCACAO DE CAMINHOES, MAQUINA",Locação de automóveis sem condutor,São Paulo,0,HYDRA XP,1.3333333333333333,Ocasionais,0.1098765089214631,Baixa,335.26521060842435,70930.62999999999
1629038,MARCEL HENRIQUE GARDINI,,Minas Gerais,0,TOP TURBO,2.0,Regulares,0.1178032019332427,Baixa,480.75,2648.4
1629029,CONSORCIO EMPA/ TEIXEIRA DUARTE/ TE,"Obras portuárias, marítimas e fluviais",Ceará,0,HYDRA XP,2.5,Regulares,0.2152286177293017,Alta,663.757281553398,23134.47
1629026,F L TRANSPORTES E SERVICOS LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal.",Minas Gerais,0,TOP TURBO,1.1176470588235294,Ocasionais,0.1704159939702309,Média,683.1614457831324,101841.38
1628716,PCH SENHORA DO PORTO S.A.,Geração de energia elétrica,Minas Gerais,0,TURBINA X,1.0,Ocasionais,0.2087962691628222,Alta,506.18749999999994,9554.96
1628712,CS BRASIL FROTAS S.A.,Locação de automóveis sem condutor,Paraíba,0,VALORA,1.25,Ocasionais,0.1244149384654372,Baixa,655.4150943396226,136333.95
1628710,ETC EMPREENDIMENTOS E TECNOLOGIA EM,Serviços de engenharia,Pernambuco,0,TOP TURBO,3.0,Regulares,0.0781893376530529,Baixa,456.74999999999994,5525.05
1628336,SP 2 PIRAMIDE EMPREENDIMENTOS IMOBI,Compra e venda de imóveis próprios,Minas Gerais,0,TOP TURBO,1.5,Ocasionais,0.1584847834897202,Média,681.1779661016948,16458.11
1628183,TORNEADORA JK LTDA,"Serviços de usinagem, tornearia e solda",Brasília,0,HYDRA XP,1.2222222222222223,Ocasionais,0.222783481443351,Alta,281.61752988047806,113217.64
1627453,SALITRE FERTILIZANTES LTDA.,"Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos",Minas Gerais,0,GEAR,1.0,Ocasionais,0.2380839065390348,Alta,542.2054794520548,35635.84
1627094,A. R. LOCACAO E SERVICOS LTDA,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",Rio Grande do Norte,0,TOP TURBO,3.0,Regulares,0.1864331155438314,Alta,661.8095238095239,136804.88
1626928,CENTRAL DIESEL MECANICA DE CAMINHOE,Serviços de manutenção e reparação mecânica de veículos automotores,São Paulo,0,TOP TURBO,1.0,Ocasionais,0.1675610175548152,Média,480.07946336429313,113505.04
1654550,VALOREM AGRONEGOCIOS CPN LTDA,"Produção de sementes certificadas, exceto de forrageiras para pasto",Minas Gerais,0,GEAR,1.0,Ocasionais,0.145062277873387,Média,888.3392857142857,7582.95
1654539,3R FAZENDA BELEM S.A.,Extração de petróleo e gás natural,Ceará,0,HYDRA XP,4.2,Frequentes,0.1480201895941476,Média,549.3058823529411,65518.9
1653976,3R MACAU S.A.,Extração de petróleo e gás natural,Rio Grande do Norte,0,GEAR,1.5,Ocasionais,0.1953556417342033,Alta,598.2934579439252,75360.25
1653969,HORTI-REI COMERCIO DE ALIMENTOS LTD,"Comércio atacadista de frutas, verduras, raízes, tubérculos, hortaliças e legumes frescos",Rio Grande do Sul,0,TOP TURBO PRO,1.0,Ocasionais,0.1354525982693568,Média,505.6428571428571,10630.73
1653762,MAQTERRA TRANSPS. E TERRAP. LTDA,Construção de rodovias e ferrovias,Mato Grosso do Sul,0,TURBO ME,1.0,Ocasionais,0.3320046377924355,Alta,639.9,6459.97
1653524,ALYA CONSTRUTORA S/A,"Construção de redes de abastecimento de água, coleta de esgoto e construções correlatas, exceto obras de irrigação",Rio Grande do Norte,0,HYDRA XP,2.2857142857142856,Regulares,0.1132062286245311,Baixa,569.054347826087,169569.38
1653331,CONTEK ENGENHARIA S/A,Construção de rodovias e ferrovias,Bahia,0,TOP TURBO,4.0,Frequentes,0.1080191905029717,Baixa,928.7058823529413,15149.16
1653255,EMPRESA  DE TRANSPORTES ITATIBENSE,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,0,TOP TURBO,1.0,Ocasionais,0.1458656803985698,Média,501.17777777777775,9255.09
1652585,CARLOS MAURICIO VASCONCELOS GONZAGA,,Minas Gerais,0,UNITRACTOR,1.4444444444444444,Ocasionais,0.2018554295551309,Alta,727.2257142857143,88749.26
1652412,MCAMPOS COM. DE REFRIGERACAO LTDA,Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças,São Paulo,0,COMPSOR RF,1.0,Ocasionais,0.2677728796070651,Alta,586.25,4768.22
1652236,TRANSCRETO TRANSPORTES E LOGISTICA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Minas Gerais,0,TOP TURBO,1.2,Ocasionais,0.1298902136314869,Baixa,541.3724007561436,57984.43
1652233,ESGO-JET AMBIENTAL LTDA,"Locação de outros meios de transporte não especificados anteriormente, sem condutor",Rio de Janeiro,0,TOP TURBO PRO,1.0,Ocasionais,0.2056492579291246,Alta,296.5,5777.75
1629832,EXPRESSO NEPOMUCENO S/A,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,0,TOP TURBO,1.0,Ocasionais,0.0633050198506373,Baixa,411.1390593047035,65385.810000000005
1629830,"PONTE ALTA - LOCADORA DE VEICULOS,","Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",Pará,0,TOP TURBO,1.0,Ocasionais,0.1158690296811843,Baixa,279.84999999999997,2090.55
1629826,CONSTRUTORA J VICENTE LTDA,Construção de rodovias e ferrovias,Bahia,0,TOP TURBO,3.857142857142857,Frequentes,0.1520574510928801,Média,693.7992315081652,132336.56
1629669,EXPRESSO PLANALTO TRANSPORTE E LOGI,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Mato Grosso do Sul,0,TOP TURBO,1.0,Ocasionais,0.0514005823367639,Baixa,788.25,2723.51
1632571,SISTERMI LOCACAO DE MAQUINAS E EQUI,Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras,Minas Gerais,0,TOP TURBO,4.333333333333333,Frequentes,0.1639730558753884,Média,548.0426829268292,19958.34
1632553,ARISMILDO GONZAGA DE OLIVEIRA FILHO,,Ceará,0,EXTRA TURBO,1.1538461538461537,Ocasionais,0.1484774206432534,Média,566.8922480620155,150722.85
1631880,C I CONSTRUTORA LTDA,Obras de terraplenagem,Pará,0,TOP TURBO,1.0,Ocasionais,0.1573956270248291,Média,0.0,4574.46
1631685,BERC ETANOL E AGRICULTURA LTDA,Extração de madeira em florestas plantadas,Goiás,0,EXTRA TURBO,1.0,Ocasionais,-0.0419607223108581,Baixa,648.15,2087.19
1631684,MELISSA TRANSPORTES E TURISMO LTDA,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional",Paraná,0,TOP TURBO PRO,1.0,Ocasionais,0.1709173226555035,Média,547.9999999999999,2637.24
1631681,TRACADO CONSTRUCOES E SERVICOS LTDA,Comércio atacadista de outros produtos químicos e petroquímicos não especificados anteriormente,Ceará,0,UTILE,1.0,Ocasionais,0.1047526143280786,Baixa,400.775,3844.2
1631241,TRANSBOCHNIA TRANSPORTES LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Paraná,0,TOP TURBO,1.25,Ocasionais,0.0967664901703497,Baixa,835.8427947598253,27679.52
1631158,COOPERATIVA DOS GRANJEIROS DO OESTE,Comércio atacadista de aves abatidas e derivados,Minas Gerais,0,TOP TURBO,1.0,Ocasionais,0.2293794133138446,Alta,594.9021739130434,35028.950000000004
1631150,ALTO TIETE TRANSPORTES LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",São Paulo,0,TOP TURBO,1.0,Ocasionais,0.135303266682433,Média,415.9952380952381,20972.96
1630240,TECNOCON SOLUCOES PARA MISCELANEAS,"Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários",São Paulo,0,TURBINA X,1.0,Ocasionais,0.2144732918980929,Alta,617.017316017316,51281.630000000005
1630236,ALIANCA E PENAPOLIS PARTICIPACOES S,Fabricação de açúcar em bruto,São Paulo,0,GEAR,1.0,Ocasionais,0.0241174890930166,Baixa,479.7627118644067,7410.39
1630229,HYDRA ENGENHARIA E SANEAMENTO LTDA,Serviços de engenharia,Rio de Janeiro,0,UNITRACTOR,2.3333333333333335,Regulares,0.1807479477448725,Alta,222.859375,9030.31
1630053,EZEQUIEL CHAVES DA SILVA,,Ceará,0,TOP TURBO PRO,1.1818181818181819,Ocasionais,0.1444159785237267,Média,584.1121951219513,59868.86
1630029,ACO VERDE DO BRASIL S/A,Produção de carvão vegetal - florestas plantadas,Piauí,0,HYDRA XP,2.0,Regulares,0.0469856539704065,Baixa,854.6626506024097,9762.98
1629855,EXPRESSO FENIX VIACAO LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",São Paulo,0,TOP TURBO,1.0,Ocasionais,0.1314701084370756,Média,302.0846286701209,87855.56
1654704,VALOREM AGRONEGOCIOS PTM LTDA,"Produção de sementes certificadas, exceto de forrageiras para pasto",Minas Gerais,0,LITH EP,1.0,Ocasionais,0.1536799847449292,Média,544.36,24909.75
1635888,MELISSA TRANSPORTES E TURISMO LTDA,Transporte escolar,Santa Catarina,0,TOP TURBO,1.0,Ocasionais,0.1657413097265616,Média,551.9875,9259.49
1635366,JOSE IVAN DE OLIVEIRA LOCACOES,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador",Ceará,0,TOP TURBO,1.0,Ocasionais,0.234864802944072,Alta,386.5220125786163,20863.62
1635069,EMPA S/A SERVICOS DE ENGENHARIA,Obras de terraplenagem,Minas Gerais,0,TOP TURBO,5.0,Frequentes,0.0684168822147522,Baixa,469.8642857142857,14323.95
1634810,TRANSMENTO LOGISTICA LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Paraná,0,TOP TURBO,1.0,Ocasionais,0.1299718892663601,Baixa,440.596,27637.13
1634796,CASSOL PRE-FABRICADOS LTDA,"Fabricação de estruturas pré-moldadas de concreto armado, em série e sob encomenda",Paraná,0,TOP TURBO,2.3333333333333335,Regulares,0.2033058916956181,Alta,454.4522471910112,46529.05
1634250,ENGIE SOLUCOES DE OPERACAO E MANUTE,Serviços de engenharia,Bahia,0,TURBINA EP,1.0,Ocasionais,0.2057470412237367,Alta,696.5346341463415,145005.05
1633965,ENGIE SOLUCOES DE OPERACAO E MANUTE,Serviços de engenharia,Amazonas,0,GAS LA PRO,1.0,Ocasionais,0.2501597518412632,Alta,104.24099099099101,130248.89
1633959,COMPANHIA DE ALIMENTOS DO NORDESTE,Fabricação de alimentos para animais,Ceará,0,GEAR,1.0,Ocasionais,0.1716985691675253,Média,351.31666666666666,7531.28
1633940,AMBIPAR ENVIRONMENTAL SOLUTIONS - S,Transporte rodoviário de produtos perigosos,Santa Catarina,0,TOP TURBO,1.0,Ocasionais,0.1127426345673111,Baixa,506.9516129032258,30962.2
1633917,PIRECAL PIRENOPOLIS CALCARIO LTDA,Extração de calcário e dolomita e beneficiamento associado,Goiás,0,HYDRA,1.25,Ocasionais,0.1334895897339386,Média,939.8942731277534,50532.33
1633451,ANALOG TRANSPORTES LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Minas Gerais,0,TOP TURBO,1.3333333333333333,Ocasionais,0.1087186808184884,Baixa,715.46,14499.9
1633449,CALCARIO ALIANCA DE PARANATINGA E M,Extração de outros minerais não-metálicos não especificados anteriormente,Mato Grosso,0,TOP TURBO,1.2222222222222223,Ocasionais,0.0982912635532869,Baixa,589.9165154264973,80554.26
1633433,TUKA RENTAL - LOCACAO DE EQUIPAMENT,Aluguel de máquinas e equipamentos agrícolas sem operador,São Paulo,0,GRANS TAC 4,1.0,Ocasionais,0.1408163488824136,Média,541.18,19173.91
1633421,COMPANHIA BRASILEIRA DE ESTIRENO,Fabricação de resinas termoplásticas,São Paulo,0,GEAR,1.0,Ocasionais,0.1750030882696082,Média,272.42622950819674,17485.52
1632861,RICCO TRANSPORTES E TURISMO LTDA,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional",Acre,0,TOP TURBO,1.0,Ocasionais,0.1362467751499222,Média,1570.4526315789471,53731.18
1632573,BENGESSO MINERACAO LTDA,Extração de calcário e dolomita e beneficiamento associado,Maranhão,0,TOP TURBO,1.25,Ocasionais,0.1834065751017994,Alta,0.0,161970.42
1638122,COMERCIAL FERRONORTE LTDA,Comércio atacadista de ferragens e ferramentas,Maranhão,0,TOP TURBO,1.0,Ocasionais,0.1358280416992088,Média,589.35,2650.41
1638119,COMBIO ENERGIA S.A.,"Manutenção e reparação de tanques, reservatórios metálicos e caldeiras, exceto para veículos",Roraima,0,GEAR,1.0,Ocasionais,0.1335342974144195,Média,576.0999999999999,2683.73
1638117,A J INDUSTRIA E COMERCIO DE PESCADO,Pesca de peixes em água salgada,Pará,0,COMPSOR RF,1.0,Ocasionais,0.1295437667405592,Baixa,0.0,3595.31
1638014,VS EMPREENDIMENTOS LTDA,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",Maranhão,0,TOP TURBO,1.0,Ocasionais,0.1183947962836403,Baixa,533.4823529411765,22636.13
1638007,ENGIE SOLUCOES DE OPERACAO E MANUTE,Serviços de engenharia,Rio Grande do Norte,0,HYDRA XP,1.0,Ocasionais,0.1716007011217173,Média,768.7272727272726,2584.4300000000003
1637911,ENGIE SOLUCOES DE OPERACAO E MANUTE,Serviços de engenharia,Paraíba,0,HYDRA HV,1.0,Ocasionais,0.2512148899452638,Alta,728.25,944.53
1637908,ENGIE SOLUCOES DE OPERACAO E MANUTE,Serviços de engenharia,Espírito Santo,0,GAS,1.0,Ocasionais,0.2266908707258503,Alta,532.1655629139073,231024.61
